ret,risk,atr_e,oi_e,tag,mfe
-0.023185367792867468,0.05,0.045993870773714224,1.6890766282049654,trailing,
-0.01381427190850631,0.05,0.055012757936018106,2.6126993500268174,trailing,
-0.008194070873617235,0.05,0.052076855237271694,3.41166286415274,trailing,
-0.013976098447287337,0.05,0.03364563233172383,0.9611659687085212,trailing,
-2.0490675103498998e-05,0.04089430109569161,0.02726286739712774,1.1615898806443166,trailing,
-0.024640524683422982,0.034782562690659075,0.02318837512710605,1.8254392498922318,trailing,
0.002701701279761539,0.03512192242078668,0.023414614947191124,1.4011392779051635,trailing,
-0.027032160917116986,0.027462187092214527,0.018308124728143017,3.07149078248437,trailing,
-0.027634394332080033,0.032224982028906377,0.02148332135260425,3.9254733043136385,trailing,
0.04697935080888267,0.03390893442846333,0.022605956285642218,1.8488129380799794,trailing,
-0.029426667768785178,0.04717268354354121,0.03144845569569414,1.7393261220533913,trailing,
0.07581724984867638,0.046428069943585865,0.030952046629057244,0.6295612994755392,trailing,
-0.024303683112235117,0.033493466947044054,0.022328977964696038,1.0250297543243274,trailing,
-0.024738397873816754,0.03659923094372207,0.02439948729581471,1.4334477665459129,trailing,
-0.022144139490708717,0.02804798456662,0.018698656377746665,4.955952540619422,trailing,
0.0503605264417414,0.03054243049331494,0.020361620328876628,2.742060903026739,trailing,
0.022683333537402768,0.033854340028805954,0.02256956001920397,2.5579471460179746,trailing,
0.06611108377437418,0.03218919395221077,0.02145946263480718,1.741492717870868,trailing,
0.011504361307398408,0.030539421987425607,0.020359614658283738,1.79797453903463,trailing,
-0.004966022045355344,0.026299481709607157,0.017532987806404773,1.2484258222017435,trailing,
-0.005087340047503846,0.033623854361787546,0.022415902907858363,1.8616799611842318,trailing,
-0.004625567295435685,0.02631668908225036,0.017544459388166907,0.5294773364061164,trailing,
-0.02086112891525982,0.027493516282160978,0.018329010854773984,1.4527281085754828,trailing,
-0.004578276371103677,0.02687671985805908,0.017917813238706053,1.3761463525334021,trailing,
-0.002253711371284059,0.02714753488692611,0.018098356591284073,3.591041315156407,trailing,
